gfx,cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,2048,5120,1280,10,0,17.0408,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1575.25,1499.87,0.0
gfx950,256,2048,5120,5120,50,0,34.7884,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3086.49,1130.31,0.0
gfx950,256,2048,5120,6400,50,0,39.2433,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3420.14,1118.89,0.0
gfx950,256,2048,5120,25600,50,0,127.207,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,4220.45,886.13,0.0
gfx950,256,2048,6144,3072,54,0,26.6042,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2905.91,1418.9,0.0
gfx950,256,2048,6144,4096,44,0,31.413,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,3281.42,1335.21,0.0
gfx950,256,2048,6144,4608,44,0,34.4644,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,3364.75,1277.85,0.0
gfx950,256,2048,6144,12288,44,0,76.3642,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,4049.51,988.65,0.0
gfx950,256,2048,6144,16384,44,0,95.5177,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,4316.65,966.05,0.0
gfx950,256,2048,6400,5120,54,0,40.6593,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3301.03,1176.64,0.0
gfx950,256,2048,7168,2048,9,0,40.0639,a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1500.84,968.39,0.0
gfx950,256,2048,7168,2304,9,0,42.4075,a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1595.14,942.69,0.0
gfx950,256,2048,7168,8192,54,0,57.2065,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4204.39,1173.1,0.0
gfx950,256,2048,7168,16384,54,0,105.1191,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4576.11,997.51,0.0
gfx950,256,2048,7168,18432,54,0,118.8045,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4555.1,962.04,0.0
gfx950,256,2048,8192,1024,54,0,18.164,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,1891.64,2135.95,0.0
gfx950,256,2048,8192,2048,54,0,22.5974,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3041.03,1948.91,0.0
gfx950,256,2048,8192,3584,54,0,32.4536,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3705.57,1599.35,0.0
gfx950,256,2048,8192,4096,54,0,37.1442,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3700.15,1467.95,0.0
gfx950,256,2048,8192,7168,54,0,55.2862,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4350.42,1270.74,0.0
gfx950,256,2048,8192,8192,54,0,60.7364,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4525.75,1243.04,0.0
gfx950,256,2048,8192,28672,54,0,181.0399,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5314.15,996.22,0.0
gfx950,256,2048,9216,16384,47,0,144.1381,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,4290.85,902.08,0.0
gfx950,256,2048,10240,8192,50,0,93.3564,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3680.49,988.41,0.0
gfx950,256,2048,12288,512,34,0,22.2856,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x768E,1156.34,2423.16,0.0
gfx950,256,2048,12288,1536,54,0,35.0292,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2207.0,1751.16,0.0
gfx950,256,2048,12288,4096,44,0,60.5778,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,3403.2,1315.53,0.0
gfx950,256,2048,12288,6144,44,0,83.0992,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,3721.31,1135.65,0.0
gfx950,256,2048,12800,5120,54,0,77.0353,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3484.58,1174.0,0.0
gfx950,256,2048,13312,16384,54,0,181.8868,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4911.59,991.58,0.0
gfx950,256,2048,14336,8192,54,0,111.0807,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4330.51,1132.77,0.0
gfx950,256,2048,16384,512,54,0,23.7227,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,1448.39,3027.79,0.0
gfx950,256,2048,16384,2048,54,0,42.9001,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3203.7,2004.27,0.0
gfx950,256,2048,16384,4096,54,0,65.2327,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4213.81,1607.44,0.0
gfx950,256,2048,16384,6656,54,0,94.9655,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4703.57,1352.6,0.0
gfx950,256,2048,16384,8192,54,0,118.9261,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4622.67,1199.12,0.0
gfx950,256,2048,16384,13312,54,0,169.6998,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5264.31,1118.4,0.0
gfx950,256,2048,16384,16384,54,0,216.0855,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5088.32,1009.34,0.0
gfx950,256,2048,16384,26624,54,0,319.7683,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5587.5,977.19,0.0
gfx950,256,2048,16384,53248,54,0,619.7511,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5765.88,900.11,0.0
gfx950,256,2048,18432,7168,48,0,134.1723,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x384E,4033.37,1109.75,0.0
gfx950,256,2048,20480,16384,54,0,281.7409,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4878.2,952.77,0.0
gfx950,256,2048,24576,1536,54,0,56.4026,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2741.34,2147.25,0.0
gfx950,256,2048,26624,16384,54,0,372.6865,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4794.13,922.85,0.0
gfx950,256,2048,28672,4096,54,0,123.3527,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3899.68,1462.11,0.0
gfx950,256,2048,32768,512,36,0,48.8553,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_64x1024E,1406.59,2929.68,0.0
gfx950,256,2048,51200,5120,54,0,256.484,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4186.39,1349.13,0.0
gfx950,256,2048,53248,16384,54,0,682.467,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5236.02,983.33,0.0
gfx950,256,2048,57344,8192,54,0,393.2207,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4893.3,1215.99,0.0
gfx950,256,2048,59136,8192,54,0,423.1209,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4689.62,1164.75,0.0
gfx950,256,2048,106496,16384,54,0,1308.8308,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5460.47,1012.66,0.0
gfx950,256,2432,3584,738560,47,0,2828.8778,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,4551.28,791.49,0.0
gfx950,256,2880,1280,8192,42,0,25.7621,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2344.45,947.6,0.0
gfx950,256,2880,2304,16384,51,0,63.6883,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x128E,3414.01,875.17,0.0
gfx950,256,2880,2560,8192,43,0,36.4457,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3314.41,1015.97,0.0
gfx950,256,2880,4608,16384,52,0,96.5076,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x256E,4506.02,910.64,0.0
gfx950,256,2880,5120,1280,54,0,17.8654,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2112.95,1937.33,0.0
gfx950,256,2880,5120,5120,48,0,42.4121,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x384E,3560.19,1178.23,0.0
gfx950,256,2880,5120,6400,54,0,48.4765,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3893.51,1136.45,0.0
gfx950,256,2880,5120,25600,54,0,153.855,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4907.05,857.24,0.0
gfx950,256,2880,6400,5120,54,0,65.797,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2868.58,921.33,0.0
gfx950,256,2880,7168,8192,47,0,87.9683,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3844.89,937.2,0.0
gfx950,256,2880,8192,1024,40,0,27.0418,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x512E,1786.8,1954.56,0.0
gfx950,256,2880,8192,2048,50,0,38.258,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2525.92,1529.71,0.0
gfx950,256,2880,8192,3584,50,0,56.3354,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3001.92,1189.78,0.0
gfx950,256,2880,8192,7168,50,0,87.1289,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3881.93,997.01,0.0
gfx950,256,2880,8192,8192,50,0,96.8561,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3990.94,955.41,0.0
gfx950,256,2880,8192,28672,50,0,274.6138,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,4926.61,749.83,0.0
gfx950,256,2880,9216,16384,52,0,185.5243,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x256E,4687.96,820.24,0.0
gfx950,256,2880,10240,8192,54,0,117.3484,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4117.52,960.57,0.0
gfx950,256,2880,12800,5120,54,0,106.5865,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3541.61,1068.32,0.0
gfx950,256,2880,13312,16384,52,0,269.9373,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x256E,4653.96,775.45,0.0
gfx950,256,2880,14336,8192,54,0,155.6029,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4347.33,983.86,0.0
gfx950,256,2880,16384,2048,54,0,61.497,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3142.81,1855.35,0.0
gfx950,256,2880,16384,4096,54,0,95.895,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4030.94,1395.53,0.0
gfx950,256,2880,16384,6656,54,0,138.9253,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4521.42,1140.77,0.0
gfx950,256,2880,16384,8192,54,0,165.6418,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4667.26,1046.1,0.0
gfx950,256,2880,16384,13312,54,0,247.3824,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5078.28,899.79,0.0
gfx950,256,2880,16384,26624,54,0,473.6679,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5304.47,740.63,0.0
gfx950,256,2880,26624,16384,48,0,523.2043,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x384E,4802.25,755.06,0.0
gfx950,256,2880,51200,5120,54,0,344.4229,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4384.0,1258.21,0.0
gfx950,256,2880,53248,16384,54,0,961.9976,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5223.62,796.79,0.0
gfx950,256,2880,57344,8192,54,0,567.131,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4771.08,1017.36,0.0
gfx950,256,2944,1792,8192,38,0,32.608,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,2650.77,918.48,0.0
gfx950,256,3000,512,7168,29,0,16.2854,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1352.14,961.54,0.0
gfx950,256,3000,2112,7168,51,0,33.1164,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x128E,2742.84,935.89,0.0
gfx950,256,3000,3072,1536,47,0,15.3407,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,1845.52,1505.49,0.0
gfx950,256,3000,7168,256,40,0,17.4695,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x512E,630.24,2536.39,0.0
gfx950,256,3000,7168,2048,50,0,37.8602,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2326.46,1410.98,0.0
gfx950,256,3072,57344,8192,21,0,735.2449,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,3925.52,815.76,0.0
gfx950,256,3200,1280,8192,42,0,26.6539,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2517.79,995.8,0.0
gfx950,256,3200,2304,16384,43,0,69.1244,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3495.03,865.6,0.0
gfx950,256,3200,2560,8192,43,0,39.9461,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3359.97,1000.77,0.0
gfx950,256,3200,4608,16384,54,0,106.0754,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4555.1,881.02,0.0
gfx950,256,3200,5120,1280,45,0,19.7857,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2119.87,1925.27,0.0
gfx950,256,3200,5120,5120,45,0,47.9925,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,3495.8,1126.58,0.0
gfx950,256,3200,5120,6400,45,0,54.7726,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,3828.83,1084.34,0.0
gfx950,256,3200,5120,25600,45,0,176.123,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,4762.93,790.72,0.0
gfx950,256,3200,6400,5120,47,0,69.1363,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3033.36,947.92,0.0
gfx950,256,3200,7168,8192,50,0,97.6826,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3847.25,904.38,0.0
gfx950,256,3200,8192,1024,54,0,28.482,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,1884.95,2045.56,0.0
gfx950,256,3200,8192,2048,54,0,40.9605,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2621.41,1564.78,0.0
gfx950,256,3200,8192,3584,54,0,57.3302,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3277.59,1270.59,0.0
gfx950,256,3200,8192,7168,54,0,94.5081,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3976.48,986.77,0.0
gfx950,256,3200,8192,8192,54,0,104.4674,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4111.3,948.53,0.0
gfx950,256,3200,8192,28672,52,0,305.1042,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x256E,4926.97,707.12,0.0
gfx950,256,3200,9216,16384,54,0,197.1671,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4901.26,815.02,0.0
gfx950,256,3200,10240,8192,45,0,122.2919,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,4390.08,986.05,0.0
gfx950,256,3200,12800,5120,54,0,109.5218,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3829.65,1121.97,0.0
gfx950,256,3200,13312,16384,54,0,287.2469,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4859.46,767.5,0.0
gfx950,256,3200,14336,8192,54,0,162.3098,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4630.77,1007.81,0.0
gfx950,256,3200,16384,2048,54,0,71.5292,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3002.25,1746.3,0.0
gfx950,256,3200,16384,4096,54,0,111.6874,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3845.53,1297.96,0.0
gfx950,256,3200,16384,6656,54,0,163.4773,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4269.29,1040.1,0.0
gfx950,256,3200,16384,8192,47,0,196.8084,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,4364.62,940.37,0.0
gfx950,256,3200,16384,13312,47,0,292.815,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,4767.05,803.27,0.0
gfx950,256,3200,16384,26624,47,0,576.3884,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,4843.49,634.22,0.0
gfx950,256,3200,26624,16384,54,0,556.8581,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5013.36,744.74,0.0
gfx950,256,3200,51200,5120,54,0,386.9368,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4335.91,1206.77,0.0
gfx950,256,3200,53248,16384,48,0,1128.8789,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x384E,4946.02,711.51,0.0
gfx950,256,3200,57344,8192,54,0,649.529,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4628.7,946.82,0.0
gfx950,256,3712,951552,4352,44,0,7308.1111,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,4206.82,1251.07,0.0
gfx950,256,4096,512,4096,29,0,10.9658,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1566.68,1243.09,0.0
gfx950,256,4096,512,7168,0,0,27.3037,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1101.12,758.48,0.0
gfx950,256,4096,800,5120,42,0,18.6355,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1800.57,1024.25,0.0
gfx950,256,4096,1024,3072,30,0,14.0452,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x256E,1834.78,1157.19,0.0
gfx950,256,4096,1280,8192,38,0,32.2517,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,2663.41,1007.88,0.0
gfx950,256,4096,1536,7168,51,0,33.603,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x128E,2684.11,975.15,0.0
gfx950,256,4096,2048,6144,43,0,33.101,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3114.08,1077.05,0.0
gfx950,256,4096,2304,16384,47,0,78.0812,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3960.46,913.19,0.0
gfx950,256,4096,2560,8192,50,0,49.3258,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3482.94,977.88,0.0
gfx950,256,4096,3072,1536,10,0,28.6765,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1347.96,1069.55,0.0
gfx950,256,4096,3072,6144,44,0,44.4912,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,3475.27,1060.57,0.0
gfx950,256,4096,4096,4096,54,0,37.9223,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3624.23,1327.23,0.0
gfx950,256,4096,4096,8192,54,0,63.8634,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4304.15,1050.82,0.0
gfx950,256,4096,4096,14336,54,0,104.59,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4599.26,882.25,0.0
gfx950,256,4096,4608,7168,10,0,131.1566,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2063.05,525.66,0.0
gfx950,256,4096,4608,16384,47,0,144.7034,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,4274.09,753.62,0.0
gfx950,256,4096,5120,1280,33,0,30.2367,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x640E,1775.56,1582.23,0.0
gfx950,256,4096,5120,5120,50,0,67.9041,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3162.52,965.13,0.0
gfx950,256,4096,5120,6400,50,0,77.6951,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3454.99,919.42,0.0
gfx950,256,4096,5120,25600,50,0,238.1354,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,4508.96,671.5,0.0
gfx950,256,4096,6144,3072,44,0,52.4445,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,2948.24,1259.62,0.0
gfx950,256,4096,6144,4096,44,0,61.9246,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,3329.18,1151.45,0.0
gfx950,256,4096,6144,12288,44,0,144.5997,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,4277.15,783.17,0.0
gfx950,256,4096,6144,16384,44,0,177.7384,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,4639.59,755.14,0.0
gfx950,256,4096,6400,5120,54,0,81.4407,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3296.08,973.7,0.0
gfx950,256,4096,7168,2048,10,0,77.5343,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1551.04,906.11,0.0
gfx950,256,4096,7168,2304,5,0,80.8616,a4w4_blockscale_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1673.12,886.66,0.0
gfx950,256,4096,7168,8192,54,0,110.3777,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4358.09,949.99,0.0
gfx950,256,4096,7168,16384,54,0,197.1971,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4878.74,765.71,0.0
gfx950,256,4096,7168,18432,54,0,218.7404,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4948.02,743.02,0.0
gfx950,256,4096,8192,1024,54,0,30.4329,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2258.07,2411.87,0.0
gfx950,256,4096,8192,2048,54,0,43.3485,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3170.56,1838.4,0.0
gfx950,256,4096,8192,3584,54,0,62.8575,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3826.4,1417.95,0.0
gfx950,256,4096,8192,4096,54,0,68.705,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4000.84,1343.06,0.0
gfx950,256,4096,8192,7168,54,0,104.1747,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4617.59,1066.95,0.0
gfx950,256,4096,8192,8192,54,0,116.6368,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4713.4,1006.89,0.0
gfx950,256,4096,8192,28672,54,0,345.2111,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5573.82,704.7,0.0
gfx950,256,4096,9216,16384,44,0,253.5015,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,4879.46,728.0,0.0
gfx950,256,4096,10240,8192,54,0,156.2228,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4398.81,912.84,0.0
gfx950,256,4096,12288,512,54,0,34.8007,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,1480.99,3013.09,0.0
gfx950,256,4096,12288,1536,54,0,57.2009,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2703.08,1979.8,0.0
gfx950,256,4096,12288,4096,54,0,101.7739,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4051.3,1318.78,0.0
gfx950,256,4096,12288,6144,54,0,138.7122,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4458.69,1088.55,0.0
gfx950,256,4096,12800,5120,54,0,139.4543,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3849.8,1062.08,0.0
gfx950,256,4096,13312,16384,54,0,367.441,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4862.57,684.89,0.0
gfx950,256,4096,14336,8192,54,0,207.3872,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4639.02,930.33,0.0
gfx950,256,4096,16384,512,54,0,45.8036,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,1500.31,3044.75,0.0
gfx950,256,4096,16384,2048,54,0,82.564,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3329.27,1879.62,0.0
gfx950,256,4096,16384,4096,45,0,129.4044,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,4248.35,1361.32,0.0
gfx950,256,4096,16384,6656,54,0,186.3419,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4794.16,1086.04,0.0
gfx950,256,4096,16384,8192,54,0,215.1571,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5110.27,1013.7,0.0
